"Appname","Date","Score","Text"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bed aap please don't the download this aap Chor hai ye aap ki to suntey nahi hai bhai aapmatna is kuch bhi Lena call kar kar kai itna paresan kar degen Or in ki harmio ki call Recording hai ye aap kai sabhi no bhi sher kar dete hai please dont used this aap chor hai Sare kai sarey lone pura chuka hu us kai bad bhi call kar kai paresan kar rahai hai ki 480/- overdeu charcgh laga rakha hai ki or bunss carona mai lagaya hai mai nahi duga ab mai court mai duga"
"Dhani: UPI, Cards & Bills","Unknown",1,"Fake app fraud time waste money waste my 15000 loss"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bhaiyo dhani ka koi bhi mat use Karo ye.bahut bada froud app hai With out use kiye amount due ho jayega aur pay karne ke bad bhi due hi rahega Mere pass payment se lekar due amount ka all proof hai"
"Dhani: UPI, Cards & Bills","Unknown",1,"Even I didn't use dhani credit card it shows credit card fee not paid how can I believe.Only 50 k loan offer being showing not provide any loan.I am previous customer.your app goes on shows 50 k loan directly into your account but not provide for last one year"
"Dhani: UPI, Cards & Bills","Unknown",1,"I Already Paid My All Due Amount But Still Amount Show In My Account , Also Dhani Employee Use Very Bad Language"
"Dhani: UPI, Cards & Bills","Unknown",1,"Please 🥺 don't use this aap. This aap is Ford and not support to customer care after installed aap"
"Dhani: UPI, Cards & Bills","Unknown",1,"Only time waist"
"Dhani: UPI, Cards & Bills","Unknown",1,"It's a fraud app.."
"Dhani: UPI, Cards & Bills","Unknown",1,"Worst app scam"
"Dhani: UPI, Cards & Bills","Unknown",1,"Doesn't start without turning on location."
"Dhani: UPI, Cards & Bills","Unknown",5,"Menger (Anshuman sahoo)"
"Dhani: UPI, Cards & Bills","Unknown",1,"You are very dirty, the financiers here ask for money in the name of giving loans, in this way you took away my money.Very bed aap"
"Dhani: UPI, Cards & Bills","Unknown",1,"Attention all of this is a fraud Apps don't install anyone PLS beware forever."
"Dhani: UPI, Cards & Bills","Unknown",1,"Very poor service"
"Dhani: UPI, Cards & Bills","Unknown",5,"God bless"
"Dhani: UPI, Cards & Bills","Unknown",1,"Please in future or present don't install this app in your device because, this app will not working only covering your space . Worst app in playstore."
"Dhani: UPI, Cards & Bills","Unknown",1,"It's a fraud app, i didn't take loan, even though it is asking to pay money. I suggest not to use this app."
"Dhani: UPI, Cards & Bills","Unknown",5,"Plz contact me plz send repayment link"
"Dhani: UPI, Cards & Bills","Unknown",5,"Ranikumari"
"Dhani: UPI, Cards & Bills","Unknown",1,"I have downloaded the app since 3 months but till now I am facing no problem and I have completed all the mail customer care but no one is responding."
"Dhani: UPI, Cards & Bills","Unknown",1,"Open kavadam ledhu aap"
"Dhani: UPI, Cards & Bills","Unknown",5,"Nice 🙂"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bahoot bakwas app hain loan emi bhara hua hoke bhi bar bar call karte hain..."
"Dhani: UPI, Cards & Bills","Unknown",5,"Great"
"Dhani: UPI, Cards & Bills","Unknown",3,"Thank you"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bakwas app dhani"
"Dhani: UPI, Cards & Bills","Unknown",1,"Mere 6 yr experience... Ka sabse bed aap hai.... 😔"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad application I have already paid money but showing notepad and showing my credit score low"
"Dhani: UPI, Cards & Bills","Unknown",1,"Mera loan clear karne ke bat bhi due dikha rha hai aur froud kar rha hai"
"Dhani: UPI, Cards & Bills","Unknown",1,"This app very froud... This app pramission for contact list then massage for all contact list"
"Dhani: UPI, Cards & Bills","Unknown",1,"Iska loan Dene ka Tarika ekadam ghatiya hai pahle kahega aapko GST bharo TDS bro pahla kist mang lega jaise ki main inko loan de raha hun"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad I have settled the amount but they tell me you get noc in 10 to 15 days but after they are asking subscription charge they are looting to the customer very bad I use it I have not get the noc upto now and kindly help for this"
