"Appname","Date","Score","Text"
"Photo Editor by BeFunky","Unknown",5,"This is one of my very favorite phone apps!!! I use it on my pc as well. AMAZING program. Love it!!! ❤❤❤"
"Photo Editor by BeFunky","Unknown",1,"Bad app .."
"Photo Editor by BeFunky","Unknown",1,"In the old version of befunky app there was a filter named sketch, in the new update that filter is not there, please include it."
"Photo Editor by BeFunky","Unknown",1,"Totally unhappy and disappointed with all the changes to this otherwise wonderful app, it is now unusable for me so I'll be uninstalling after writing my review 😔"
"Photo Editor by BeFunky","Unknown",1,"Less than half of the features work 100%. This APP is an Aggregation to the nervous system. Recommendation is purchase. They really want you to purchase. The heart of the matter. I deleted the App within an hr of installing. I am a photographer, the only reason I am entertaining this app is because my custom Laptop was stolen. Yet, another financial hit. Recommendations Editing App / Pixar"
"Photo Editor by BeFunky","Unknown",5,"Awesome app add some future to add watermark i bought full."
"Photo Editor by BeFunky","Unknown",5,"good app"
"Photo Editor by BeFunky","Unknown",5,"Good"
"Photo Editor by BeFunky","Unknown",5,"I working is good!"
"Photo Editor by BeFunky","Unknown",4,"Such"
"Photo Editor by BeFunky","Unknown",1,"Terrible upgrade.. The old version of Befunky was better."
"Photo Editor by BeFunky","Unknown",2,"Anoying to use, filled with adds and very limited if you didnt by the premium."
"Photo Editor by BeFunky","Unknown",1,"👎"
"Photo Editor by BeFunky","Unknown",1,"I used to use this app religiously when it was free to edit all my pictures and to create collages as I found it one of the best free editors. I came to use today to create a collage after around 2 years not using it due to snapchat filters and not having to edit pictures to find out you now have to pay to use features that used to be free? I get businesses have to make money but this is poor. I'll be looking else where to edit pictures as there are numerous apps that are free to create collages"
"Photo Editor by BeFunky","Unknown",5,"good aap"
"Photo Editor by BeFunky","Unknown",1,"Very slow app"
"Photo Editor by BeFunky","Unknown",2,"The app works well, but they will let you spend half an hour editing an image before they tell you ""in order to save/proceed you need to buy the app"". Very annoyed with the time I've wasted with this, it should just be available for purchase in the first place. Misleading. There is also no way to tell which feature is free and which isnt, I've tried 3 different methods and spent over an hour on the app before realising nothing I'm trying to do is free. Not impressed."
"Photo Editor by BeFunky","Unknown",1,"I used to love the art filters of this app.. now it's a paid service.. ridiculous.. i could find thousands of free art filters on internet.. good luck.. uninstalling for another alternative.."
