Appname,Date,Score,Text,text
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best application for investment,best application for investment
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,welldon,welldon
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Best app for everyone,best app for everyone
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,simple easy,simple easy
"Groww Stocks, Mutual Fund, IPO",Unknown,5,better,better
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Amassing Application,amassing application
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,great 👍,great
"Groww Stocks, Mutual Fund, IPO",Unknown,5,thank you grow,thank you grow
"Groww Stocks, Mutual Fund, IPO",Unknown,5,so easy app,so easy app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best trading app,best trading app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,नाईस,नईस
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice app,nice app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,lovely 🌹,lovely
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ahir,ahir
"Groww Stocks, Mutual Fund, IPO",Unknown,5,please do support at right time,please do support at right time
"Groww Stocks, Mutual Fund, IPO",Unknown,5,awesome,awesome
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,awesome,awesome
"Groww Stocks, Mutual Fund, IPO",Unknown,5,perfect app for investors,perfect app for investors
"Groww Stocks, Mutual Fund, IPO",Unknown,5,noce,noce
"Groww Stocks, Mutual Fund, IPO",Unknown,5,5 star,star
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,superb,superb
"Groww Stocks, Mutual Fund, IPO",Unknown,5,helpfull,helpfull
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Excellent 👏,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice and easy for everybody,nice and easy for everybody
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app...,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,noish,noish
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good morning,good morning
"Groww Stocks, Mutual Fund, IPO",Unknown,1,dood,dood
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,its very good application & very easy to invest.👍🤗,its very good application very easy to invest
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best app,best app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,great app for beginners,great app for beginners
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice 👍,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,India is no.1 broker,india is no broker
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good valuable app for all janaration.,good valuable app for all janaration
"Groww Stocks, Mutual Fund, IPO",Unknown,5,veri good,veri good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,op,op
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good 👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,super,super
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good ok,good ok
"Groww Stocks, Mutual Fund, IPO",Unknown,1,not good,not good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,IMAM 🇮🇳 MAHDI,imam mahdi
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super application aapke dwara hamara jo bhi income hoga hai,super application aapke dwara hamara jo bhi income hoga hai
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Easy to use....,easy to use
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good 😊👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very well,very well
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good trading app 👍🏻,good trading app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,one of the best trading apps,one of the best trading apps
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice UI and all features very easy to use,very nice ui and all features very easy to use
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,worst trading app,worst trading app
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Too much bad quality candle charts 📊,too much bad quality candle charts
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,great application,great application
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very easy app,very easy app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice App for Trading and MF Investments,nice app for trading and mf investments
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,1 number,number
"Groww Stocks, Mutual Fund, IPO",Unknown,5,👌🥰👍,
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,jaj,jaj
"Groww Stocks, Mutual Fund, IPO",Unknown,5,I like groww,i like groww
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Take Risk More Money 💰,take risk more money
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best app for trading,best app for trading
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice 👍,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,🥰 💵,
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,I like it groww,i like it groww
"Groww Stocks, Mutual Fund, IPO",Unknown,5,besht,besht
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Lucky,lucky
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super,super
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,BEST👍 ALL IN ONE 😄 BEST OF LUCK🙏,best all in one best of luck
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice app for trading,nice app for trading
"Groww Stocks, Mutual Fund, IPO",Unknown,1,bad,bad
"Groww Stocks, Mutual Fund, IPO",Unknown,1,plz share company ki investment process,plz share company ki investment process
"Groww Stocks, Mutual Fund, IPO",Unknown,5,awesme app,awesme app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,happy 😊,happy
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,fantastic app,fantastic app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,bindass,bindass
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice groww Really nice,nice groww really nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good service,good service
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good app for trading,very good app for trading
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice 👍,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Best for future,best for future
"Groww Stocks, Mutual Fund, IPO",Unknown,1,First time download,first time download
"Groww Stocks, Mutual Fund, IPO",Unknown,5,it's was great experience with Groww I love Groww,its was great experience with groww i love groww
"Groww Stocks, Mutual Fund, IPO",Unknown,5,it's very easy to use,its very easy to use
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,great 👍,great
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very easy and so friendly,very easy and so friendly
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Wonderful trading app,wonderful trading app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Wonderful,wonderful
"Groww Stocks, Mutual Fund, IPO",Unknown,5,well,well
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent 👍,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,4,I want to give 4 star now app become good,i want to give star now app become good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,3,avg,avg
"Groww Stocks, Mutual Fund, IPO",Unknown,2,"I'm very disappointed from grow app, I applied two times for ipo allotment, but I have been denied allotment both times. As a user of your platform, I expect clear updates, efficient service, and a better experience overall.",im very disappointed from grow app i applied two times for ipo allotment but i have been denied allotment both times as a user of your platform i expect clear updates efficient service and a better experience overall
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,awesome,awesome
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Darun,darun
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super app,super app
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,3,Not good for intraday,not good for intraday
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app good app,good app good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app I like so much,good app i like so much
"Groww Stocks, Mutual Fund, IPO",Unknown,4,great app,great app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good platform of groww,good platform of groww
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good platform to insta trade,good platform to insta trade
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good job,good job
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very good 👍 👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,BEST FOR F AND O,best for f and o
"Groww Stocks, Mutual Fund, IPO",Unknown,5,gud,gud
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,"Please hire some quality developers!! There was some issue with auto pay, I received Notifications as there is some technical error in payment. But when I click sip that details page, is loading forever .....why the hell .... it gets frustration...I suggests people who wish to begin Trading ....not to choose Grow App ....It has so much bugs....",please hire some quality developers there was some issue with auto pay i received notifications as there is some technical error in payment but when i click sip that details page is loading forever why the hell it gets frustrationi suggests people who wish to begin trading not to choose grow app it has so much bugs
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good platform,good platform
"Groww Stocks, Mutual Fund, IPO",Unknown,5,one tab me exit nahi hota hi . sl ko trail karne ke liye sl line honi chahiye jisse hum sl ko line se hi upper ya niche kar sake,one tab me exit nahi hota hi sl ko trail karne ke liye sl line honi chahiye jisse hum sl ko line se hi upper ya niche kar sake
"Groww Stocks, Mutual Fund, IPO",Unknown,5,darun,darun
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,bahut Vishwas wala app hai magar paise jyada leta hai,bahut vishwas wala app hai magar paise jyada leta hai
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent 👌👌👌,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Very silo aap,very silo aap
"Groww Stocks, Mutual Fund, IPO",Unknown,5,high brockreg charge hai,high brockreg charge hai
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Awesome Platform...,awesome platform
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good trading app,good trading app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,3,Kindly upgrade tradingview chart features Nt able to customise tv charts Add cpr indicator,kindly upgrade tradingview chart features nt able to customise tv charts add cpr indicator
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app on trending,good app on trending
"Groww Stocks, Mutual Fund, IPO",Unknown,5,groww is very simple app,groww is very simple app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,khub sundar,khub sundar
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,It's good platform for investment.,its good platform for investment
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,user friendly,user friendly
"Groww Stocks, Mutual Fund, IPO",Unknown,5,yoyo,yoyo
"Groww Stocks, Mutual Fund, IPO",Unknown,5,user friendly very nice and simple,user friendly very nice and simple
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best 👌 broker hai bhai,best broker hai bhai
"Groww Stocks, Mutual Fund, IPO",Unknown,5,mast hai,mast hai
"Groww Stocks, Mutual Fund, IPO",Unknown,5,interested app,interested app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,वेरी समुद्र अप्प बेस्ट,वर समदर अपप बसट
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,this app is so fastest,this app is so fastest
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Smooth and easy,smooth and easy
"Groww Stocks, Mutual Fund, IPO",Unknown,5,This app is very good....,this app is very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,great working and easy use,great working and easy use
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice app for earning,nice app for earning
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ماشاء اللہ,ماشاء اللہ
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Best ever app for trading.,best ever app for trading
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice 👍,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,1,poor,poor
"Groww Stocks, Mutual Fund, IPO",Unknown,5,easy service and good working,easy service and good working
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice groww app,nice groww app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,safe app,safe app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice stock app thanks groww,very nice stock app thanks groww
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,3,Groww ap is good but it customer services very slow. It customer service is not helpful it is very very bad . In helping way up stock is better than groww . Solve it please,groww ap is good but it customer services very slow it customer service is not helpful it is very very bad in helping way up stock is better than groww solve it please
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very nice,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super,super
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,1,5star,star
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,I think is right,i think is right
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Grow is easy to use. and it's very helpful .,grow is easy to use and its very helpful
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,this is amazing app.....,this is amazing app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good service 💯,good service
"Groww Stocks, Mutual Fund, IPO",Unknown,5,fabulous,fabulous
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good application 👍👍👍 this app very nice,very good application this app very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,great,great
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Vachindhe 18rs gain andhulo malli vidu 16rs thisukuntunnadu Inka em undhi ❤️da lo grow,vachindhe rs gain andhulo malli vidu rs thisukuntunnadu inka em undhi da lo grow
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Awesome 😎,awesome
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Friendly UI and happy to use this App for stock managements.,friendly ui and happy to use this app for stock managements
"Groww Stocks, Mutual Fund, IPO",Unknown,5,easy to learn,easy to learn
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,better experience,better experience
"Groww Stocks, Mutual Fund, IPO",Unknown,5,easy ui / ux,easy ui ux
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good 😊👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Worst app I have ever seen in the trading platform.. it is not showing some downfalls correctly and it taken lot of time to showing the results of profit and loss.,worst app i have ever seen in the trading platform it is not showing some downfalls correctly and it taken lot of time to showing the results of profit and loss
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good work 5⭐,good work
"Groww Stocks, Mutual Fund, IPO",Unknown,5,outstanding sarvice 🙏,outstanding sarvice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best app for trade,best app for trade
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best aap,best aap
"Groww Stocks, Mutual Fund, IPO",Unknown,5,user friendly app,user friendly app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,👍👍👍👍💓💓💓,
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Nice...,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best platforms,best platforms
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,🎈🎈💫,
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good response,very good response
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best & sicyor,best sicyor
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good thing,good thing
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,"Good Service, Diagram presentation is best, overall very good.",good service diagram presentation is best overall very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Thanks Groww,thanks groww
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent 👌,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,wow,wow
"Groww Stocks, Mutual Fund, IPO",Unknown,5,"Groww is good platform but new up date for future and option.Show price on screen,look like dhan app. Then groww is good platform.",groww is good platform but new up date for future and optionshow price on screenlook like dhan app then groww is good platform
"Groww Stocks, Mutual Fund, IPO",Unknown,4,very nice app and easy to use for trading.,very nice app and easy to use for trading
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice app,nice app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,👍,
"Groww Stocks, Mutual Fund, IPO",Unknown,5,superb,superb
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Error gude,error gude
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice app,very nice app
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best investment app,best investment app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,easy & fast 👍,easy fast
"Groww Stocks, Mutual Fund, IPO",Unknown,4,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,v good,v good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good experience for the growth 📈,good experience for the growth
"Groww Stocks, Mutual Fund, IPO",Unknown,5,👌🏻👌🏻👌🏻👌🏻 best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,"wonderful groww app, charts need to improve,",wonderful groww app charts need to improve
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,easy and welled planned aap better than others,easy and welled planned aap better than others
"Groww Stocks, Mutual Fund, IPO",Unknown,5,this is good platform for mutual fund and intratrade and option trading 🙂,this is good platform for mutual fund and intratrade and option trading
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best apps for beginners for trading & mutual funds ♥️,best apps for beginners for trading mutual funds
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good sapot,good sapot
"Groww Stocks, Mutual Fund, IPO",Unknown,5,seen both screen at one time on trading candle stick,seen both screen at one time on trading candle stick
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very very nice,very very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best app,best app
"Groww Stocks, Mutual Fund, IPO",Unknown,3,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Worst app,worst app
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 😊,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good morning,good morning
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good for investment,good for investment
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app for me,good app for me
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good 😊,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super,super
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good application,very good application
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍👍👍👍👍👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice apps,nice apps
"Groww Stocks, Mutual Fund, IPO",Unknown,2,Very Basic and Plain. Events and Stocks in News are good section. 'Groww.in' website is lot better than app.,very basic and plain events and stocks in news are good section growwin website is lot better than app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Customer support is very worset no one is respond even chat processes also worest once think before investing,customer support is very worset no one is respond even chat processes also worest once think before investing
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good 👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,स्टॉक में sip का ऑप्शन बहुत बढ़िया है लेकिन इसमें एडिट का ऑप्शन भी होना चाहिए और इसके अलावा अगर है sip के ऑर्डर का समय भी एड कर सके तो सोने पे सुहागा। धन्यवाद,सटक म sip क ऑपशन बहत बढय ह लकन इसम एडट क ऑपशन भ हन चहए और इसक अलव अगर ह sip क ऑरडर क समय भ एड कर सक त सन प सहग धनयवद
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,trust you,trust you
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,it is very good,it is very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent app,excellent app
"Groww Stocks, Mutual Fund, IPO",Unknown,1,My order processing in 3 week very very gandu app,my order processing in week very very gandu app
"Groww Stocks, Mutual Fund, IPO",Unknown,3,Charts are not proper,charts are not proper
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Exceptional,exceptional
"Groww Stocks, Mutual Fund, IPO",Unknown,5,easy to use,easy to use
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best application nice application application best application nice,best application nice application application best application nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super platform,super platform
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
