"Appname","Date","Score","Text"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"This app is reliable ☺️ and I am very happy with this one ,but one thing is that the security reason is to update more for future"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Thank"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Difficult to use. Payment deducted twice. No kyc done"
"Paytm Money: Stocks, MF, IPO","Unknown",4,"The new update is good but many things has been removed which are very useful. The daily profit/loss of entire portfolio including each stock was visible previously, that gives very good idea about what's happening with your portfolio and helps to take decision on doing intraday short sell/buy more. Now this functionality is removed with new update. Please restore it back. Also many items has been moved as compared to previous GUI so it's difficult to locate now. Go ahead"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very worst"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Wrong updation of purchase price Ordered 2 lots of ITC 430 CE @1.2/- however showing at 1.83/- and not able to send or contact the customer care"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"No proper customer service here"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Third class customer support portal, no real time resolution. My transaction got cancelled. And I don't even know why."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"PAYTM DOES NOT HAVE SYSTEM TO UPDATE DETAILS OF INVESTORS. THERE IS NO CALL BACK NOR ANY FEEDBACK ON OUR TICKETS FOR BANK CHANGE."
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Nice"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"V.V.V Bad ......"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"The landing screen of the app is always showing incorrect nifty 50 price & percentage in the upper panel section, can't even click to expand it, however expanding on search or under all other indices is fine."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"My old no has lost I want to login with another no but document is same so it not Allowing to open account"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Go for grow, this app is worst"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"I am unable to complete EKYC, the customer support doesn't call back to resolve my issue even after raising the query multiple times."
"Paytm Money: Stocks, MF, IPO","Unknown",2,"Unable to login. It's repeatedly showing unable to retrieve digilocker data. PAN entered by you doesn't match with PAN from digilocker. I haven't entered PAN but it's showing that way. Very bad"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"4 years passed on No facility of instant withdrawal and also no comodity trading..... Plz improve"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst app ever"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Excellent"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"I am not receiving OTP to log in. How am I suppose to reach a customer care. Nothing is working. Help!"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"Support not good"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"While withdrawal funds it showing worng ifsc code but I entered correct one.."
"Paytm Money: Stocks, MF, IPO","Unknown",5,"100% winner app.Data and news are soo accurate,one can easily predict the moves.. But now ,i request everyone don't install this app for trading,,they charges high and have very lagging issues,BSE indexes ruined this application..Please don't use it for trading"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very problem creat,login problem"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Good service lower broker charges ✅ Discount broker"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"If you are a long term investor, then you should choose other than Paytm money app. Because in this app equity delivery trade charges high brokerage, where other apps didn't charge a single Penny..!😡"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Delivery charges are very high @20 per order. If you buy Rs 100 stock one then your rate may be 122 to 125. So it's not for retail small investors"
"Paytm Money: Stocks, MF, IPO","Unknown",3,"I was very happily and checking my daily updates, growth and fluctuations like a pro but suddenly new update came and everything crashed.pathetic update from software team,can't even see my daily stock market progress,now not even want's to look at app. Kindly revert it to previous version. Will be very helpful"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Pathetic app with no customer support"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Whenever i do f&o trading my chart always stop for 2 minutes and i have lot of loss because your poor development of server. I'm automatically logged out of my own demat account for which i pay monthly subscription."
"Paytm Money: Stocks, MF, IPO","Unknown",2,"My old demat account not seen my profile and portfolio my portfolio empty seen Remark on portfolio you invested allready your portfolio generated next day working day but not seen My continue demat account"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Very nice"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Rs.20 per delivery transaction has totally changed the scenario for people who accumulate stocks bit by bit. For any order of below Rs.800, a whopping 2.5% being charged. Such move will make many reconsider staying with Paytm Money. Time to switch."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Present time charges very high , No any subscriptions plan for charges"
"Paytm Money: Stocks, MF, IPO","Unknown",4,"Nice"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Importing External investment portfolio feature is not available. Why paytm team is not considering to add this feature."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst user interface of paytm money , very complicated"
"Paytm Money: Stocks, MF, IPO","Unknown",4,"Bahut acchi"
"Paytm Money: Stocks, MF, IPO","Unknown",4,"Best aap"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Paytm money interface has changed. I didn't want to do trading and only wanted to invest in MFs but they opened demat and now when I open the app its difficult for me to check my investments. The app keeps display stocks and trading options. How do I stop this and go back to the old interface? How do I close my demat account with Paytm money. I already have a separate demat account. Is it mandatory to link a demat account with Paytm money to invest in mutual funds?"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very bad .. unavailable on critical movements ..you may lose money as app goes down frequently"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst app for trading ..."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"App not working"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"This application is not work in pakistan"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Initially when I opened d demat account said delivery orders are free but now they r charging me with 2% charges and customer care is just a joke"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"New ipo opening details is not given in update"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Best"
"Paytm Money: Stocks, MF, IPO","Unknown",3,"Old app is better. Font is small. Very hard to find things."
"Paytm Money: Stocks, MF, IPO","Unknown",3,"Finally the customer care has resolved the issue, albeit after40 days and many reminders. Nevertheless I am happy that the issue has been restored. Accordingly , I have upgraded the rating to 3 stars ."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"To much percentage"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Cash return very bad.."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Brokerage is too high"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"If I don't want a stock trading account - I don't need one. Leave me alone, why are you always bringing up that stupid screen."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"From yesterday this app is not opening it gives message something goes wrong"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Not good so many hidden charges"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Better"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"PAYTM MONEY TEAM IS ABSOLUTELY UNPROFESSIONAL AND THEY DON'T RESPOND TO URGENT QUERIES"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Unable to search for stocks using stock tickers /codes which is very annoying. Neither in the main search nor in portfolio search. Kindly fix the BUG ASAP."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"I have Freezed My Demat Account some days before, but now I want to Unfreeze the same, but even after doing all the process about Unfreeze account. Nothing is done. When will my account be Unfreezed."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Not working properly, very delay to action"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"I am using the app from 7 years .But not good at all...try angel one or groww"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Bakwas"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Not a good app for mutual fund investor.......because sebi restricted to invest in mutual fund.... Don't say me to your customer support help......because apka paytm money hi invesment accept nahi kar Raha ha to apka helpcenter kya hi help kare ga ........"
